"geonlp_id","entry_id","body","suffix","fullname","body_kana","suffix_kana","ne_class","hypernym","address","tel","longitude","latitude","code"
"","22322","修善寺","町/","修善寺町","シュゼンジ","チョウ/","市区町村/町","静岡県/田方郡","田方郡修善寺町小立野３８番地の２","0558-72-1111","","","lasdec:223221/jisx0402:22322"
"","22323","戸田","村/","戸田村","ヘダ","ムラ/","市区町村/村","静岡県/田方郡","田方郡戸田村戸田３３９番地","0558-94-3111","","","lasdec:223239/jisx0402:22323"
"","22324","土肥","町/","土肥町","トイ","チョウ/","市区町村/町","静岡県/田方郡","田方郡土肥町土肥６７０番地の２","0558-98-1111","","","lasdec:223247/jisx0402:22324"
"","22325","函南","町/","函南町","カンナミ","チョウ/","市区町村/町","静岡県/田方郡","田方郡函南町平井７１７－１３","055-979-8105","138.95569","35.09068","lasdec:223255/jisx0402:22325"
"","22326","韮山","町/","韮山町","ニラヤマ","チョウ/","市区町村/町","静岡県/田方郡","田方郡韮山町四日町２４３番地","0559-49-1212","","","lasdec:223263/jisx0402:22326"
"","22327","大仁","町/","大仁町","オオヒト","チョウ/","市区町村/町","静岡県/田方郡","田方郡大仁町田京２９９番地の６","0558-76-2222","","","lasdec:223271/jisx0402:22327"
"","22328","天城湯ヶ島","町/","天城湯ヶ島町","アマギユガシマ","チョウ/","市区町村/町","静岡県/田方郡","田方郡天城湯ヶ島町市山５５０番地","0558-85-1111","","","lasdec:223280/jisx0402:22328"
"","22329","中伊豆","町/","中伊豆町","ナカイズ","チョウ/","市区町村/町","静岡県/田方郡","田方郡中伊豆町八幡４３４番地の２","0558-83-1111","","","lasdec:223298/jisx0402:22329"
"","22340","駿東","郡/","駿東郡","スントウ","グン/","行政地域/郡","静岡県","静岡県駿東郡","","138.90834","35.09658","lasdec:223409/jisx0402:22340"
"","22341","清水","町/","清水町","シミズ","チョウ/","市区町村/町","静岡県/駿東郡","駿東郡清水町堂庭２１０－１","055-973-1111","138.90286","35.0991","lasdec:223417/jisx0402:22341"
"","22342","長泉","町/","長泉町","ナガイズミ","チョウ/","市区町村/町","静岡県/駿東郡","駿東郡長泉町中土狩８２８","055-989-5500","138.89886","35.13791","lasdec:223425/jisx0402:22342"
"","22343","裾野","町/","裾野町","スソノ","チョウ/","市区町村/町","静岡県/駿東郡","静岡県駿東郡裾野町","","","","lasdec:223433/jisx0402:22343"
"","22344","小山","町/","小山町","オヤマ","チョウ/","市区町村/町","静岡県/駿東郡","駿東郡小山町藤曲５７－２","0550-76-1111","138.98769","35.36028","lasdec:223441/jisx0402:22344"
"","22360","富士","郡/","富士郡","フジ","グン/","行政地域/郡","静岡県","静岡県富士郡","","138.57246","35.20381","lasdec:223603/jisx0402:22360"
"","22361","芝川","町/","芝川町","シバカワ","チョウ/","市区町村/町","静岡県/富士郡","富士郡芝川町長貫１１３１番地の６","0544-65-1111","138.55913","35.20009","lasdec:223611/jisx0402:22361"
"","22380","庵原","郡/","庵原郡","イハラ","グン/","行政地域/郡","静岡県","静岡県庵原郡","","138.60005","35.11867","lasdec:223808/jisx0402:22380"
"","22381","富士川","町/","富士川町","フジカワ","チョウ/","市区町村/町","静岡県/庵原郡","庵原郡富士川町岩淵１２１番地","0545-81-1111","","","lasdec:223816/jisx0402:22381"
"","22382","蒲原","町/","蒲原町","カンバラ","チョウ/","市区町村/町","静岡県/庵原郡","庵原郡蒲原町新田２丁目１６番８号","0543-85-3111","138.60005","35.11867","lasdec:223824/jisx0402:22382"
"","22383","由比","町/","由比町","ユイ","チョウ/","市区町村/町","静岡県/庵原郡","庵原郡由比町北田１１０番地の１","0543-76-0111","138.56219","35.10615","lasdec:223832/jisx0402:22383"
"","22400","志太","郡/","志太郡","シダ","グン/","行政地域/郡","静岡県","静岡県志太郡","","138.27985","34.80835","lasdec:224006/jisx0402:22400"
"","22401","岡部","町/","岡部町","オカベ","チョウ/","市区町村/町","静岡県/志太郡","志太郡岡部町岡部６番地の１","054-667-3411","138.28024","34.91037","lasdec:224014/jisx0402:22401"
"","22402","大井川","町/","大井川町","オオイガワ","チョウ/","市区町村/町","静岡県/志太郡","志太郡大井川町宗高９００番地","054-622-1111","138.28419","34.80346","lasdec:224022/jisx0402:22402"
"","22420","榛原","郡/","榛原郡","ハイバラ","グン/","行政地域/郡","静岡県","静岡県榛原郡","","138.25528","34.75472","lasdec:224201/jisx0402:22420"
"","22421","御前崎","町/","御前崎町","オマエザキ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡御前崎町白羽６１７１番地の１","0548-63-2111","","","lasdec:224219/jisx0402:22421"
"","22422","相良","町/","相良町","サガラ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡相良町相良２７５番地","0548-52-1111","","","lasdec:224227/jisx0402:22422"
"","22423","榛原","町/","榛原町","ハイバラ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡榛原町静波４４７番地の１","0548-23-0001","","","lasdec:224235/jisx0402:22423"
"","22424","吉田","町/","吉田町","ヨシダ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡吉田町住吉８７","0548-33-1111","138.25211","34.77118","lasdec:224243/jisx0402:22424"
"","22425","金谷","町/","金谷町","カナヤ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡金谷町金谷河原３４００番地","0547-46-2111","","","lasdec:224251/jisx0402:22425"
"","22426","川根","町/","川根町","カワネ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡川根町家山３３６番地の３","0547-53-3111","138.05652","34.9528","lasdec:224260/jisx0402:22426"
"","22427","中川根","町/","中川根町","ナカカワネ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡中川根町上長尾９９０番地","0547-56-1111","","","lasdec:224278/jisx0402:22427"
"","22428","本川根","町/","本川根町","ホンカワネ","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡本川根町千頭１１８３番地の１","0547-59-3111","","","lasdec:224286/jisx0402:22428"
"","22429","川根本","町/","川根本町","カワネホン","チョウ/","市区町村/町","静岡県/榛原郡","榛原郡川根本町上長尾６２７","0547-56-1111","138.08165","35.04756","lasdec:224294/jisx0402:22429"
"","22440","小笠","郡/","小笠郡","オガサ","グン/","行政地域/郡","静岡県","静岡県小笠郡","","","","lasdec:224405/jisx0402:22440"
"","22441","城東","村/","城東村","キトウ","ムラ/","市区町村/村","静岡県/小笠郡","静岡県小笠郡城東村","","","","lasdec:224413/jisx0402:22441"
"","22442","大須賀","町/","大須賀町","オオスカ","チョウ/","市区町村/町","静岡県/小笠郡","小笠郡大須賀町西大渕１００番地","0537-48-3111","","","lasdec:224421/jisx0402:22442"
"","22443","大浜","町/","大浜町","オオハマ","チョウ/","市区町村/町","静岡県/小笠郡","静岡県小笠郡大浜町","","","","lasdec:224430/jisx0402:22443"
"","22444","浜岡","町/","浜岡町","ハマオカ","チョウ/","市区町村/町","静岡県/小笠郡","小笠郡浜岡町池新田５５８５番地","0537-86-3111","","","lasdec:224448/jisx0402:22444"
"","22445","小笠","町/","小笠町","オガサ","チョウ/","市区町村/町","静岡県/小笠郡","小笠郡小笠町赤土１５０３番地","0537-73-2280","","","lasdec:224456/jisx0402:22445"
"","22446","菊川","町/","菊川町","キクガワ","チョウ/","市区町村/町","静岡県/小笠郡","小笠郡菊川町堀之内６１番地","0537-35-2111","","","lasdec:224464/jisx0402:22446"
"","22447","大東","町/","大東町","ダイトウ","チョウ/","市区町村/町","静岡県/小笠郡","小笠郡大東町三俣６２０番地","0537-72-2211","","","lasdec:224472/jisx0402:22447"
"","22460","周智","郡/","周智郡","シュウチ","グン/","行政地域/郡","静岡県","静岡県周智郡","","137.90263","34.84262","lasdec:224600/jisx0402:22460"
"","22461","森","町/","森町","モリ","マチ/","市区町村/町","静岡県/周智郡","周智郡森町森２１０１－１","0538-85-2111","137.92729","34.83557","lasdec:224618/jisx0402:22461"
"","22462","春野","町/","春野町","ハルノ","チョウ/","市区町村/町","静岡県/周智郡","周智郡春野町宮川１４６７番地の２","0539-83-0001","137.89314","34.9866","lasdec:224626/jisx0402:22462"
"","22480","磐田","郡/","磐田郡","イワタ","グン/","行政地域/郡","静岡県","静岡県磐田郡","","137.80862","34.9823","lasdec:224804/jisx0402:22480"
"","22481","浅羽","町/","浅羽町","アサバ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡浅羽町浅名１０２８番地","0538-23-9211","","","lasdec:224812/jisx0402:22481"
"","22482","福田","町/","福田町","フクデ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡福田町福田４００番地","0538-55-2111","","","lasdec:224821/jisx0402:22482"
"","22483","竜洋","町/","竜洋町","リュウヨウ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡竜洋町岡７２９番地の１","0538-66-2111","","","lasdec:224839/jisx0402:22483"
"","22484","豊田","町/","豊田町","トヨダ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡豊田町森岡１５０番地","0538-34-2111","","","lasdec:224847/jisx0402:22484"
"","22485","豊岡","村/","豊岡村","トヨオカ","ムラ/","市区町村/村","静岡県/磐田郡","磐田郡豊岡村下野部４８番地","0539-63-0020","","","lasdec:224855/jisx0402:22485"
"","22486","龍山","村/","龍山村","タツヤマ","ムラ/","市区町村/村","静岡県/磐田郡","磐田郡龍山村大嶺５７０番地の１","0539-69-0311","137.80862","34.9823","lasdec:224863/jisx0402:22486"
"","22487","佐久間","町/","佐久間町","サクマ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡佐久間町佐久間４２９番地の１","0539-66-0001","137.81573","35.10512","lasdec:224871/jisx0402:22487"
"","22488","水窪","町/","水窪町","ミサクボ","チョウ/","市区町村/町","静岡県/磐田郡","磐田郡水窪町奥領家２９５５番地の１","0539-87-1111","137.90028","35.21095","lasdec:224880/jisx0402:22488"
"","22500","浜名","郡/","浜名郡","ハマナ","グン/","行政地域/郡","静岡県","静岡県浜名郡","","137.57368","34.68952","lasdec:225002/jisx0402:22500"
"","22501","可美","村/","可美村","カミ","ムラ/","市区町村/村","静岡県/浜名郡","静岡県浜名郡可美村","","137.70464","34.68856","lasdec:225011/jisx0402:22501"
"","22502","舞阪","町/","舞阪町","マイサカ","チョウ/","市区町村/町","静岡県/浜名郡","浜名郡舞阪町舞阪２７０１番地の９","053-592-2111","","","lasdec:225029/jisx0402:22502"
"","22503","新居","町/","新居町","アライ","チョウ/","市区町村/町","静岡県/浜名郡","浜名郡新居町浜名５０１番地の１","053-594-1111","137.56126","34.68874","lasdec:225037/jisx0402:22503"
"","22504","湖西","町/","湖西町","コサイ","チョウ/","市区町村/町","静岡県/浜名郡","静岡県浜名郡湖西町","","","","lasdec:225045/jisx0402:22504"
"","22505","雄踏","町/","雄踏町","ユウトウ","チョウ/","市区町村/町","静岡県/浜名郡","浜名郡雄踏町宇布見９６１１番地の１","053-592-3111","137.63048","34.69505","lasdec:225053/jisx0402:22505"
"","22520","引佐","郡/","引佐郡","イナサ","グン/","行政地域/郡","静岡県","静岡県引佐郡","","137.65092","34.8059","lasdec:225207/jisx0402:22520"
"","22521","細江","町/","細江町","ホソエ","チョウ/","市区町村/町","静岡県/引佐郡","引佐郡細江町気賀３０５番地","053-523-1111","137.65092","34.8059","lasdec:225215/jisx0402:22521"
"","22522","引佐","町/","引佐町","イナサ","チョウ/","市区町村/町","静岡県/引佐郡","引佐郡引佐町井伊谷６１６番地の５","053-542-1111","137.66908","34.83466","lasdec:225223/jisx0402:22522"
"","22523","三ヶ日","町/","三ヶ日町","ミッカビ","チョウ/","市区町村/町","静岡県/引佐郡","引佐郡三ヶ日町三ヶ日５００番地の１","053-524-1111","137.55609","34.804","lasdec:225231/jisx0402:22523"
"","23100","名古屋","市/","名古屋市","ナゴヤ","シ/","市区町村/政令市","愛知県","名古屋市中区三の丸３－１－１","052-961-1111","136.90654","35.18094","lasdec:231002/jisx0402:23100"
"","23101","千種","区/","千種区","チクサ","ク/","市区町村/区","愛知県/名古屋市","名古屋市千種区覚王山通８－３７","052-762-3111","136.94646","35.16674","lasdec:231011/jisx0402:23101"
"","23102","東","区/","東区","ヒガシ","ク/","市区町村/区","愛知県/名古屋市","名古屋市東区筒井１－７－７４","052-935-2271","136.92574","35.17937","lasdec:231029/jisx0402:23102"
"","23103","北","区/","北区","キタ","ク/","市区町村/区","愛知県/名古屋市","名古屋市北区清水４－１７－１","052-911-3131","136.91083","35.19385","lasdec:231037/jisx0402:23103"
"","23104","西","区/","西区","ニシ","ク/","市区町村/区","愛知県/名古屋市","名古屋市西区花の木二丁目１８－１","052-521-5311","136.89","35.18933","lasdec:231045/jisx0402:23104"
"","23105","中村","区/","中村区","ナカムラ","ク/","市区町村/区","愛知県/名古屋市","名古屋市中村区竹橋町３６－３１","052-451-1241","136.87277","35.16857","lasdec:231053/jisx0402:23105"
"","23106","中","区/","中区","ナカ","ク/","市区町村/区","愛知県/名古屋市","名古屋市中区栄４－１－８","052-241-3601","136.91008","35.16898","lasdec:231061/jisx0402:23106"
"","23107","昭和","区/","昭和区","ショウワ","ク/","市区町村/区","愛知県/名古屋市","名古屋市昭和区阿由知通３－１９","052-731-1511","136.9341","35.1502","lasdec:231070/jisx0402:23107"
"","23108","瑞穂","区/","瑞穂区","ミズホ","ク/","市区町村/区","愛知県/名古屋市","名古屋市瑞穂区瑞穂通３－３２","052-841-1521","136.93468","35.13152","lasdec:231088/jisx0402:23108"
"","23109","熱田","区/","熱田区","アツタ","ク/","市区町村/区","愛知県/名古屋市","名古屋市熱田区神宮３－１－１５","052-681-1431","136.90962","35.12898","lasdec:231096/jisx0402:23109"
"","23110","中川","区/","中川区","ナカガワ","ク/","市区町村/区","愛知県/名古屋市","名古屋市中川区高畑１－２２３","052-362-1111","136.85475","35.14138","lasdec:231100/jisx0402:23110"
"","23111","港","区/","港区","ミナト","ク/","市区町村/区","愛知県/名古屋市","名古屋市港区港明１－１２－２０","052-651-3251","136.88509","35.10817","lasdec:231118/jisx0402:23111"
"","23112","南","区/","南区","ミナミ","ク/","市区町村/区","愛知県/名古屋市","名古屋市南区前浜通３－１０","052-811-5161","136.93124","35.09505","lasdec:231126/jisx0402:23112"
"","23113","守山","区/","守山区","モリヤマ","ク/","市区町村/区","愛知県/名古屋市","名古屋市守山区小幡１－３－１","052-793-3434","136.97586","35.20306","lasdec:231134/jisx0402:23113"
"","23114","緑","区/","緑区","ミドリ","ク/","市区町村/区","愛知県/名古屋市","名古屋市緑区青山２－１５","052-621-2111","136.95203","35.07106","lasdec:231142/jisx0402:23114"
"","23115","名東","区/","名東区","メイトウ","ク/","市区町村/区","愛知県/名古屋市","名古屋市名東区上社２－５０","052-773-1111","137.01088","35.17604","lasdec:231151/jisx0402:23115"
"","23116","天白","区/","天白区","テンパク","ク/","市区町村/区","愛知県/名古屋市","名古屋市天白区島田２－２０１","052-803-1111","136.97441","35.12238","lasdec:231169/jisx0402:23116"
"","23201","豊橋","市/","豊橋市","トヨハシ","シ/","市区町村/市","愛知県","豊橋市今橋町１","0532-51-2111","137.3972","34.77","lasdec:232017/jisx0402:23201"
"","23202","岡崎","市/","岡崎市","オカザキ","シ/","市区町村/市","愛知県","岡崎市十王町２－９","0564-23-6000","137.1729","34.95486","lasdec:232025/jisx0402:23202"
"","23203","一宮","市/","一宮市","イチノミヤ","シ/","市区町村/市","愛知県","一宮市本町２－５－６","0586-28-8100","136.80244","35.30411","lasdec:232033/jisx0402:23203"
"","23204","瀬戸","市/","瀬戸市","セト","シ/","市区町村/市","愛知県","瀬戸市追分町６４－１","0561-82-7111","137.08476","35.22389","lasdec:232041/jisx0402:23204"
"","23205","半田","市/","半田市","ハンダ","シ/","市区町村/市","愛知県","半田市東洋町２－１","0569-21-3111","136.93822","34.8914","lasdec:232050/jisx0402:23205"
"","23206","春日井","市/","春日井市","カスガイ","シ/","市区町村/市","愛知県","春日井市鳥居松町５－４４","0568-81-5111","136.97324","35.24707","lasdec:232068/jisx0402:23206"
"","23207","豊川","市/","豊川市","トヨカワ","シ/","市区町村/市","愛知県","豊川市諏訪１－１","0533-89-2111","137.37502","34.82647","lasdec:232076/jisx0402:23207"
"","23208","津島","市/","津島市","ツシマ","シ/","市区町村/市","愛知県","津島市立込町２－２１","0567-24-1111","136.74196","35.17694","lasdec:232084/jisx0402:23208"
"","23209","碧南","市/","碧南市","ヘキナン","シ/","市区町村/市","愛知県","碧南市松本町２８","0566-41-3311","136.99347","34.88477","lasdec:232092/jisx0402:23209"
"","23210","刈谷","市/","刈谷市","カリヤ","シ/","市区町村/市","愛知県","刈谷市東陽町１－１","0566-23-1111","137.00198","34.98876","lasdec:232106/jisx0402:23210"
"","23211","豊田","市/","豊田市","トヨタ","シ/","市区町村/市","愛知県","豊田市西町３－６０","0565-31-1212","137.15694","35.08347","lasdec:232114/jisx0402:23211"
"","23212","安城","市/","安城市","アンジョウ","シ/","市区町村/市","愛知県","安城市桜町１８－２３","0566-76-1111","137.08081","34.95821","lasdec:232122/jisx0402:23212"
"","23213","西尾","市/","西尾市","ニシオ","シ/","市区町村/市","愛知県","西尾市寄住町下田２２","0563-56-2111","137.06187","34.86238","lasdec:232131/jisx0402:23213"
"","23214","蒲郡","市/","蒲郡市","ガマゴオリ","シ/","市区町村/市","愛知県","蒲郡市旭町１７－１","0533-66-1111","137.22011","34.82597","lasdec:232149/jisx0402:23214"
"","23215","犬山","市/","犬山市","イヌヤマ","シ/","市区町村/市","愛知県","犬山市大字犬山字東畑３６","0568-61-1800","136.9444","35.37907","lasdec:232157/jisx0402:23215"
"","23216","常滑","市/","常滑市","トコナメ","シ/","市区町村/市","愛知県","常滑市新開町４－１","0569-35-5111","136.83244","34.88649","lasdec:232165/jisx0402:23216"
"","23217","江南","市/","江南市","コウナン","シ/","市区町村/市","愛知県","江南市赤童子町大堀９０","0587-54-1111","136.87056","35.33194","lasdec:232173/jisx0402:23217"
"","23218","尾西","市/","尾西市","ビサイ","シ/","市区町村/市","愛知県","尾西市東五城字備前１２番地","0586-62-8111","","","lasdec:232181/jisx0402:23218"
"","23219","小牧","市/","小牧市","コマキ","シ/","市区町村/市","愛知県","小牧市堀の内１－１","0568-72-2101","136.90985","35.29259","lasdec:232190/jisx0402:23219"
"","23220","稲沢","市/","稲沢市","イナザワ","シ/","市区町村/市","愛知県","稲沢市稲府町１","0587-32-1111","136.7804","35.24801","lasdec:232203/jisx0402:23220"
"","23221","新城","市/","新城市","シンシロ","シ/","市区町村/市","愛知県","新城市字東入船６－１","0536-23-1111","137.49928","34.89811","lasdec:232211/jisx0402:23221"
"","23222","東海","市/","東海市","トウカイ","シ/","市区町村/市","愛知県","東海市中央町１－１","0562-33-1111","136.90167","35.0227","lasdec:232220/jisx0402:23222"
"","23223","大府","市/","大府市","オオブ","シ/","市区町村/市","愛知県","大府市中央町５－７０","0562-47-2111","136.96381","35.01176","lasdec:232238/jisx0402:23223"
"","23224","知多","市/","知多市","チタ","シ/","市区町村/市","愛知県","知多市緑町１","0562-33-3151","136.86446","34.99649","lasdec:232246/jisx0402:23224"
"","23225","知立","市/","知立市","チリュウ","シ/","市区町村/市","愛知県","知立市広見３－１","0566-83-1111","137.05057","35.00193","lasdec:232254/jisx0402:23225"
"","23226","尾張旭","市/","尾張旭市","オワリアサヒ","シ/","市区町村/市","愛知県","尾張旭市東大道町原田２６００－１","0561-53-2111","137.035","35.21639","lasdec:232262/jisx0402:23226"
"","23227","高浜","市/","高浜市","タカハマ","シ/","市区町村/市","愛知県","高浜市青木町４－１－２","0566-52-1111","136.98779","34.92761","lasdec:232271/jisx0402:23227"
"","23228","岩倉","市/","岩倉市","イワクラ","シ/","市区町村/市","愛知県","岩倉市栄町１－６６","0587-66-1111","136.87132","35.27994","lasdec:232289/jisx0402:23228"
"","23229","豊明","市/","豊明市","トヨアケ","シ/","市区町村/市","愛知県","豊明市新田町子持松１－１","0562-92-1111","137.01288","35.05387","lasdec:232297/jisx0402:23229"
"","23230","日進","市/","日進市","ニッシン","シ/","市区町村/市","愛知県","日進市蟹甲町池下２６８","0561-73-7111","137.03969","35.13272","lasdec:232301/jisx0402:23230"
"","23231","田原","市/","田原市","タハラ","シ/","市区町村/市","愛知県","田原市田原町南番場３０－１","0531-22-1111","137.26448","34.66905","lasdec:232319/jisx0402:23231"
"","23232","愛西","市/","愛西市","アイサイ","シ/","市区町村/市","愛知県","愛西市稲葉町米野３０８","0567-26-8111","136.72812","35.15232","lasdec:232327/jisx0402:23232"
"","23233","清須","市/","清須市","キヨス","シ/","市区町村/市","愛知県","清須市須ケ口１２３８","052-400-2911","136.85281","35.20007","lasdec:232335/jisx0402:23233"
"","23234","北名古屋","市/","北名古屋市","キタナゴヤ","シ/","市区町村/市","愛知県","北名古屋市西之保清水田１５","0568-22-1111","136.86601","35.24553","lasdec:232343/jisx0402:23234"
"","23235","弥富","市/","弥富市","ヤトミ","シ/","市区町村/市","愛知県","弥富市前ケ須町南本田３３５","0567-65-1111","136.72266","35.1087","lasdec:232351/jisx0402:23235"
"","23236","みよし","市/","みよし市","ミヨシ","シ/","市区町村/市","愛知県","みよし市三好町小坂５０","0561-32-2111","137.07474","35.08933","lasdec:232360/jisx0402:23236"
"","23237","あま","市/","あま市","アマ","シ/","市区町村/市","愛知県","あま市木田戌亥１８－１","052-444-1001","136.78328","35.20039","lasdec:232378/jisx0402:23237"
"","23300","愛知","郡/","愛知郡","アイチ","グン/","行政地域/郡","愛知県","愛知県愛知郡","","137.02661","35.10458","lasdec:233005/jisx0402:23300"
"","23301","豊明","町/","豊明町","トヨアケ","チョウ/","市区町村/町","愛知県/愛知郡","愛知県愛知郡豊明町","","","","lasdec:233013/jisx0402:23301"
"","23302","東郷","町/","東郷町","トウゴウ","チョウ/","市区町村/町","愛知県/愛知郡","愛知郡東郷町大字春木字羽根穴１","0561-38-3111","137.05237","35.09654","lasdec:233021/jisx0402:23302"
"","23303","日進","町/","日進町","ニッシン","チョウ/","市区町村/町","愛知県/愛知郡","愛知県愛知郡日進町","","","","lasdec:233030/jisx0402:23303"
"","23304","長久手","町/","長久手町","ナガクテ","チョウ/","市区町村/町","愛知県/愛知郡","愛知郡長久手町大字岩作字城の内６０－１","0561-63-1111","137.04782","35.18505","lasdec:233048/jisx0402:23304"
"","23320","西春日井","郡/","西春日井郡","ニシカスガイ","グン/","行政地域/郡","愛知県","愛知県西春日井郡","","136.90874","35.25613","lasdec:233200/jisx0402:23320"
"","23321","旭","町/","旭町","アサヒ","チョウ/","市区町村/町","愛知県/西春日井郡","愛知県西春日井郡旭町","","136.90874","35.25613","lasdec:233218/jisx0402:23321"
"","23340","西春日井","郡/","西春日井郡","ニシカスガイ","グン/","行政地域/郡","愛知県","愛知県西春日井郡","","136.90874","35.25613","lasdec:233404/jisx0402:23340"
"","23341","西枇杷島","町/","西枇杷島町","ニシビワジマ","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡西枇杷島町花咲町８４番地","052-501-6351","136.86583","35.20334","lasdec:233412/jisx0402:23341"
"","23342","豊山","町/","豊山町","トヨヤマ","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡豊山町大字豊場字新栄２６０","0568-28-0001","136.91049","35.24929","lasdec:233421/jisx0402:23342"
"","23343","師勝","町/","師勝町","シカツ","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡師勝町大字熊之庄字御榊６０番地","0568-23-6111","136.88661","35.25814","lasdec:233439/jisx0402:23343"
"","23344","西春","町/","西春町","ニシハル","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡西春町大字西之保字清水田１５番地","0568-22-1111","136.8622","35.24698","lasdec:233447/jisx0402:23344"
"","23345","春日","町/","春日町","ハルヒ","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡春日町大字落合字振形１２９番地","052-400-3861","136.84122","35.23796","lasdec:233455/jisx0402:23345"
"","23346","清洲","町/","清洲町","キヨス","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡清洲町清洲１丁目６番１号","052-400-2721","136.83682","35.21674","lasdec:233463/jisx0402:23346"
"","23347","新川","町/","新川町","シンカワ","チョウ/","市区町村/町","愛知県/西春日井郡","西春日井郡新川町大字須ヶ口１２３８番地","052-400-2911","136.85281","35.20007","lasdec:233471/jisx0402:23347"
"","23360","丹羽","郡/","丹羽郡","ニワ","グン/","行政地域/郡","愛知県","愛知県丹羽郡","","136.89214","35.33094","lasdec:233609/jisx0402:23360"
"","23361","大口","町/","大口町","オオグチ","チョウ/","市区町村/町","愛知県/丹羽郡","丹羽郡大口町下小口七丁目１５５","0587-95-1111","136.90717","35.33258","lasdec:233617/jisx0402:23361"
"","23362","扶桑","町/","扶桑町","フソウ","チョウ/","市区町村/町","愛知県/丹羽郡","丹羽郡扶桑町大字高雄字天道３３０","0587-93-1111","136.9135","35.35911","lasdec:233625/jisx0402:23362"
"","23363","岩倉","町/","岩倉町","イワクラ","チョウ/","市区町村/町","愛知県/丹羽郡","愛知県丹羽郡岩倉町","","","","lasdec:233633/jisx0402:23363"
"","23380","葉栗","郡/","葉栗郡","ハグリ","グン/","行政地域/郡","愛知県","愛知県葉栗郡","","136.77509","35.34215","lasdec:233803/jisx0402:23380"
"","23381","木曽川","町/","木曽川町","キソガワ","チョウ/","市区町村/町","愛知県/葉栗郡","葉栗郡木曽川町大字内割田一の通り２７番地","0568-87-1111","136.77509","35.34215","lasdec:233811/jisx0402:23381"
"","23400","中島","郡/","中島郡","ナカシマ","グン/","行政地域/郡","愛知県","愛知県中島郡","","136.717","35.25103","lasdec:234001/jisx0402:23400"
"","23401","祖父江","町/","祖父江町","ソブエ","チョウ/","市区町村/町","愛知県/中島郡","中島郡祖父江町大字上牧字下川田４５４番地","0587-97-2121","136.717","35.25103","lasdec:234010/jisx0402:23401"
"","23402","平和","町/","平和町","ヘイワ","チョウ/","市区町村/町","愛知県/中島郡","中島郡平和町大字横池字中之町１３８番地","0567-46-1111","136.73822","35.21329","lasdec:234028/jisx0402:23402"
"","23420","海部","郡/","海部郡","アマ","グン/","行政地域/郡","愛知県","愛知県海部郡","","136.79286","35.17356","lasdec:234206/jisx0402:23420"
"","23421","七宝","町/","七宝町","シッポウ","チョウ/","市区町村/町","愛知県/海部郡","海部郡七宝町大字桂字親田１９３７番地の２","052-441-7111","136.80066","35.16839","lasdec:234214/jisx0402:23421"
"","23422","美和","町/","美和町","ミワ","チョウ/","市区町村/町","愛知県/海部郡","海部郡美和町大字木田字戌亥１８番地の１","052-444-1001","136.7859","35.19372","lasdec:234222/jisx0402:23422"
"","23423","甚目寺","町/","甚目寺町","ジモクジ","チョウ/","市区町村/町","愛知県/海部郡","海部郡甚目寺町大字甚目寺字二伴田７６番地","052-444-3166","136.82256","35.19363","lasdec:234231/jisx0402:23423"
"","23424","大治","町/","大治町","オオハル","チョウ/","市区町村/町","愛知県/海部郡","海部郡大治町大字馬島字大門西１－１","052-444-2711","136.82034","35.17525","lasdec:234249/jisx0402:23424"
"","23425","蟹江","町/","蟹江町","カニエ","チョウ/","市区町村/町","愛知県/海部郡","海部郡蟹江町学戸３－１","0567-95-1111","136.78677","35.13216","lasdec:234257/jisx0402:23425"
"","23426","十四山","村/","十四山村","ジュウシヤマ","ムラ/","市区町村/村","愛知県/海部郡","海部郡十四山村大字神戸新田字ろの割２５番地","05675-2-2111","136.77434","35.09982","lasdec:234265/jisx0402:23426"
"","23427","飛島","村/","飛島村","トビシマ","ムラ/","市区町村/村","愛知県/海部郡","海部郡飛島村竹之郷３－１","0567-52-1231","136.79042","35.07933","lasdec:234273/jisx0402:23427"
"","23428","弥富","町/","弥富町","ヤトミ","チョウ/","市区町村/町","愛知県/海部郡","海部郡弥富町大字前ヶ須新田字南本田３３５番地","0567-65-1111","136.72266","35.1087","lasdec:234281/jisx0402:23428"
